data,hora_chegada,qtd_pacientes,tempo_medio_espera,data_hora,dia_semana,mes
2024-03-29,14,7,60.0,2024-03-29 14:00:00,4,3
2024-03-29,15,6,67.16666666666667,2024-03-29 15:00:00,4,3
2024-03-29,16,5,71.0,2024-03-29 16:00:00,4,3
2024-03-29,17,5,56.2,2024-03-29 17:00:00,4,3
2024-03-29,18,3,80.33333333333333,2024-03-29 18:00:00,4,3
2024-03-29,19,12,45.25,2024-03-29 19:00:00,4,3
2024-03-29,20,11,43.54545454545455,2024-03-29 20:00:00,4,3
2024-03-29,21,15,48.13333333333333,2024-03-29 21:00:00,4,3
2024-03-29,22,14,51.57142857142857,2024-03-29 22:00:00,4,3
2024-03-29,23,7,48.42857142857143,2024-03-29 23:00:00,4,3
2024-03-30,0,12,61.75,2024-03-30 00:00:00,5,3
2024-03-30,1,8,71.125,2024-03-30 01:00:00,5,3
2024-03-30,2,2,68.0,2024-03-30 02:00:00,5,3
2024-03-30,3,2,149.0,2024-03-30 03:00:00,5,3
2024-03-30,4,4,57.25,2024-03-30 04:00:00,5,3
2024-03-30,6,11,43.72727272727273,2024-03-30 06:00:00,5,3
2024-03-30,7,7,44.42857142857143,2024-03-30 07:00:00,5,3
2024-03-30,8,3,49.0,2024-03-30 08:00:00,5,3
2024-03-30,9,1,87.0,2024-03-30 09:00:00,5,3
2024-03-30,10,6,36.833333333333336,2024-03-30 10:00:00,5,3
2024-03-30,11,7,75.14285714285714,2024-03-30 11:00:00,5,3
2024-03-30,12,5,60.0,2024-03-30 12:00:00,5,3
2024-03-30,13,7,52.57142857142857,2024-03-30 13:00:00,5,3
2024-03-30,14,3,25.333333333333332,2024-03-30 14:00:00,5,3
2024-03-30,15,5,40.0,2024-03-30 15:00:00,5,3
2024-03-30,16,17,50.94117647058823,2024-03-30 16:00:00,5,3
2024-03-30,17,6,71.5,2024-03-30 17:00:00,5,3
2024-03-30,18,7,31.857142857142858,2024-03-30 18:00:00,5,3
2024-03-30,19,11,53.36363636363637,2024-03-30 19:00:00,5,3
2024-03-30,20,10,42.6,2024-03-30 20:00:00,5,3
2024-03-30,21,8,59.75,2024-03-30 21:00:00,5,3
2024-03-30,22,10,39.8,2024-03-30 22:00:00,5,3
2024-03-30,23,7,44.0,2024-03-30 23:00:00,5,3
2024-03-31,0,9,41.77777777777778,2024-03-31 00:00:00,6,3
2024-03-31,1,3,128.0,2024-03-31 01:00:00,6,3
2024-03-31,2,3,49.666666666666664,2024-03-31 02:00:00,6,3
2024-03-31,3,5,45.8,2024-03-31 03:00:00,6,3
2024-03-31,4,3,102.33333333333333,2024-03-31 04:00:00,6,3
2024-03-31,5,1,7.0,2024-03-31 05:00:00,6,3
2024-03-31,6,4,45.25,2024-03-31 06:00:00,6,3
2024-03-31,7,2,95.5,2024-03-31 07:00:00,6,3
2024-03-31,8,14,57.714285714285715,2024-03-31 08:00:00,6,3
2024-03-31,9,8,68.5,2024-03-31 09:00:00,6,3
2024-03-31,10,8,36.875,2024-03-31 10:00:00,6,3
2024-03-31,11,6,79.66666666666667,2024-03-31 11:00:00,6,3
2024-03-31,12,5,42.2,2024-03-31 12:00:00,6,3
2024-03-31,13,4,39.5,2024-03-31 13:00:00,6,3
2024-03-31,14,4,27.25,2024-03-31 14:00:00,6,3
2024-03-31,15,7,51.142857142857146,2024-03-31 15:00:00,6,3
2024-03-31,16,4,85.25,2024-03-31 16:00:00,6,3
2024-03-31,17,7,41.714285714285715,2024-03-31 17:00:00,6,3
2024-03-31,18,17,41.23529411764706,2024-03-31 18:00:00,6,3
2024-03-31,19,9,45.55555555555556,2024-03-31 19:00:00,6,3
2024-03-31,20,7,46.142857142857146,2024-03-31 20:00:00,6,3
2024-03-31,21,4,65.25,2024-03-31 21:00:00,6,3
2024-03-31,22,9,46.333333333333336,2024-03-31 22:00:00,6,3
2024-03-31,23,7,43.285714285714285,2024-03-31 23:00:00,6,3
